0,32,0,0.939206057627
0,18,0,0.950060159865
0,35,0,0.946393649791
0,37,0,0.789097517906
0,69,0,0.944260602684
0,90,0,0.856553517624
0,91,0,0.931738096638
0,75,0,0.883920969488
0,61,0,0.886349299754
0,94,0,0.765347785668
0,31,0,0.850787405935
1,96,0,0.821694276366
1,52,0,0.90994388798
1,36,0,0.943942190128
1,85,0,0.946885730306
1,38,0,0.931018060978
1,8,0,0.893949473645
1,90,0,0.780904327759
1,11,0,0.922247192722
1,76,0,0.95625788476
1,93,0,0.944994285248
1,47,0,0.94814101421
2,65,0,0.882291234313
2,34,0,0.923348649114
2,37,0,0.864859801067
2,72,0,0.851912336222
2,9,0,0.711215223661
2,74,0,0.931527318295
2,14,0,0.745589336443
2,82,0,0.869055409105
2,18,0,0.899987898527
2,51,0,0.934897170024
2,84,0,0.756856324847
2,25,0,0.887736670979
2,57,0,0.80819887836
2,27,0,0.950936828887
2,59,0,0.957658603257
2,28,0,0.955008224375
2,92,0,0.513566739014
2,29,0,0.875096559923
2,94,0,0.954787016573
3,96,0,0.780480676048
3,70,0,0.81927934745
3,38,0,0.897505187741
3,6,0,0.95480707794
3,39,0,0.85818315666
3,43,0,0.9609962325
3,45,0,0.904734175676
3,17,0,0.880052507816
3,22,0,0.866913556484
3,23,0,0.947359185929
3,88,0,0.804399191993
3,25,0,0.86835261434
3,89,0,0.949526044656
3,90,0,0.880702856855
3,92,0,0.860606289421
3,61,0,0.866968956476
4,33,0,0.836356354941
4,67,0,0.939411179803
4,68,0,0.74979228508
4,38,0,0.845085470911
4,39,0,0.902731624192
4,41,0,0.878288386601
4,73,0,0.84319673777
4,9,0,0.959456191795
4,12,0,0.748596718802
4,77,0,0.905329451195
4,13,0,0.731115858188
4,16,0,0.930859498029
4,20,0,0.900965271756
4,21,0,0.929845990626
4,24,0,0.902905314984
4,57,0,0.691667398557
4,62,0,0.922426553701
4,31,0,0.906505607447
5,33,0,0.951549564817
5,35,0,0.865611596584
5,73,0,0.702314632097
5,41,0,0.926865026412
5,75,0,0.783673125626
5,45,0,0.956163379103
5,16,0,0.950801673336
5,51,0,0.950086069275
5,53,0,0.930312666459
5,22,0,0.910003009345
5,58,0,0.949330524344
5,93,0,0.908494749569
5,63,0,0.901070115139
6,66,0,0.894775466296
6,69,0,0.827626541964
6,38,0,0.715431832022
6,71,0,0.922399025954
6,7,0,0.924313480234
6,72,0,0.868511916356
6,9,0,0.914025745774
6,43,0,0.852978862179
6,17,0,0.95426397255
6,82,0,0.838399933664
6,53,0,0.747113517207
6,86,0,0.930685640997
6,56,0,0.852280688086
6,95,0,0.714893194283
7,34,0,0.92091636514
7,37,0,0.906209666137
7,8,0,0.762451523755
7,12,0,0.832436234679
7,76,0,0.770154866612
7,44,0,0.901072634777
7,13,0,0.901047802923
7,47,0,0.926146370745
7,82,0,0.846739867695
7,83,0,0.935835763259
7,19,0,0.945338902041
7,51,0,0.957299332106
7,87,0,0.928670172863
7,57,0,0.951485755282
7,89,0,0.880947788512
7,62,0,0.870442431827
7,63,0,0.892047289081
8,68,0,0.846284670436
8,76,0,0.944633950962
8,77,0,0.946619879244
8,45,0,0.923877889284
8,46,0,0.941399982835
8,47,0,0.93984977509
8,16,0,0.934615725646
8,80,0,0.807232236626
8,81,0,0.835992034899
8,88,0,0.925392766616
8,28,0,0.884955302962
8,30,0,0.945906674648
8,31,0,0.909699487089
9,48,0,0.728823007541
9,66,0,0.883561212034
9,87,0,0.940925263989
9,71,0,0.917526470471
9,25,0,0.819364652622
9,10,0,0.87255960281
9,75,0,0.80995952656
9,59,0,0.826070511211
9,15,0,0.895887281646
10,64,0,0.953375792106
10,96,0,0.650562346973
10,99,0,0.863972229502
10,70,0,0.892828891637
10,44,0,0.89300749352
10,46,0,0.817763048065
